2019/06/16 22:52:51 DEBUG : rclone: Version "v1.41" starting with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA1877073" "./SAMEA1877073" "-vv"]
2019/06/16 22:52:51 DEBUG : Using config file from "/root/.config/rclone/rclone.conf"
2019/06/16 22:52:53 DEBUG : Keeping previous permissions for config file: -rw-r--r--
2019/06/16 22:52:53 DEBUG : onedrive-em: Saved new token in config file
2019/06/16 22:52:55 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA1877073: Modify window is 1s
2019/06/17 02:52:16 INFO  : reference/ref.fa.ann: Copied (new)
2019/06/17 02:52:16 INFO  : reference/ref.fa.fai: Copied (new)
2019/06/17 02:52:17 INFO  : reference/ref.fa.bwt: Copied (new)
2019/06/17 02:52:17 INFO  : reference/ref.fa: Copied (new)
2019/06/17 02:52:17 INFO  : reference/ref.fa.pac: Copied (new)
2019/06/17 02:52:18 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359875: Waiting for checks to finish
2019/06/17 02:52:18 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359875: Waiting for transfers to finish
2019/06/17 02:52:19 INFO  : reference/ref.txt: Copied (new)
2019/06/17 02:52:19 INFO  : reference/ref.fa.sa: Copied (new)
2019/06/17 02:52:19 INFO  : reference/snpeff.config: Copied (new)
2019/06/17 02:52:20 INFO  : reference/ref.gff: Copied (new)
2019/06/17 02:52:21 INFO  : reference/ref/snpEffectPredictor.bin: Copied (new)
2019/06/17 02:52:21 INFO  : reference/ref/genes.gff.gz: Copied (new)
2019/06/17 02:52:22 INFO  : reference/genomes/ref.fa: Copied (new)
2019/06/17 02:52:46 INFO  : snps.bam: Copied (new)
2019/06/17 02:52:46 INFO  : 
Transferred:   348.308 MBytes (8.507 MBytes/s)
Errors:                 0
Checks:                 0
Transferred:           35
Elapsed time:       40.9s

2019/06/17 02:52:46 DEBUG : 20 go routines active
2019/06/17 02:52:46 DEBUG : rclone: Version "v1.41" finishing with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359875" "./SAMEA3359875" "-vv"]
2019/06/17 02:52:46 DEBUG : rclone: Version "v1.41" starting with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359876" "./SAMEA3359876" "-vv"]
2019/06/17 02:52:46 DEBUG : Using config file from "/root/.config/rclone/rclone.conf"
2019/06/17 02:52:48 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359876: Modify window is 1s
2019/06/17 02:52:49 INFO  : snps.bam.bai: Copied (new)
2019/06/17 02:52:49 INFO  : snps.bed: Copied (new)
2019/06/17 02:52:51 INFO  : snps.consensus.subs.fa: Copied (new)
2019/06/17 02:52:52 INFO  : snps.consensus.fa: Copied (new)
2019/06/17 02:52:52 INFO  : snps.aligned.fa: Copied (new)
2019/06/17 02:52:52 INFO  : snps.csv: Copied (new)
2019/06/17 02:52:53 INFO  : snps.depth.gz.tbi: Copied (new)
2019/06/17 02:52:53 INFO  : snps.filt.subs.vcf.gz: Copied (new)
2019/06/17 02:52:54 INFO  : snps.filt.subs.vcf.gz.tbi: Copied (new)
2019/06/17 02:52:54 INFO  : snps.filt.subs.vcf: Copied (new)
2019/06/17 02:52:55 INFO  : snps.filt.vcf: Copied (new)
2019/06/17 02:52:55 INFO  : snps.gff: Copied (new)
2019/06/17 02:52:55 INFO  : snps.html: Copied (new)
2019/06/17 02:52:56 INFO  : snps.log: Copied (new)
2019/06/17 02:52:56 INFO  : snps.raw.vcf: Copied (new)
2019/06/17 02:52:57 INFO  : snps.tab: Copied (new)
2019/06/17 02:52:57 INFO  : snps.txt: Copied (new)
2019/06/17 02:52:58 INFO  : snps.vcf.gz: Copied (new)
2019/06/17 02:52:58 INFO  : snps.vcf: Copied (new)
2019/06/17 02:52:58 INFO  : snps.vcf.gz.tbi: Copied (new)
2019/06/17 02:52:59 INFO  : reference/ref.fa.amb: Copied (new)
2019/06/17 02:52:59 INFO  : reference/ref.fa.ann: Copied (new)
2019/06/17 02:53:00 INFO  : snps.depth.gz: Copied (new)
2019/06/17 02:53:00 INFO  : reference/ref.fa: Copied (new)
2019/06/17 02:53:01 INFO  : reference/ref.fa.fai: Copied (new)
2019/06/17 02:53:01 INFO  : snps.bam: Copied (new)
2019/06/17 02:53:01 INFO  : reference/ref.fa.bwt: Copied (new)
2019/06/17 02:53:01 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359876: Waiting for checks to finish
2019/06/17 02:53:01 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359876: Waiting for transfers to finish
2019/06/17 02:53:01 INFO  : reference/ref.fa.pac: Copied (new)
2019/06/17 02:53:02 INFO  : reference/ref.txt: Copied (new)
2019/06/17 02:53:02 INFO  : reference/snpeff.config: Copied (new)
2019/06/17 02:53:02 INFO  : reference/ref.fa.sa: Copied (new)
2019/06/17 02:53:02 INFO  : reference/ref.gff: Copied (new)
2019/06/17 02:53:03 INFO  : reference/ref/genes.gff.gz: Copied (new)
2019/06/17 02:53:03 INFO  : reference/ref/snpEffectPredictor.bin: Copied (new)
2019/06/17 02:53:04 INFO  : reference/genomes/ref.fa: Copied (new)
2019/06/17 02:53:04 INFO  : 
Transferred:   369.483 MBytes (20.080 MBytes/s)
Errors:                 0
Checks:                 0
Transferred:           35
Elapsed time:       18.4s

2019/06/17 02:53:04 DEBUG : 20 go routines active
2019/06/17 02:53:04 DEBUG : rclone: Version "v1.41" finishing with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359876" "./SAMEA3359876" "-vv"]
2019/06/17 02:53:04 DEBUG : rclone: Version "v1.41" starting with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359877" "./SAMEA3359877" "-vv"]
2019/06/17 02:53:04 DEBUG : Using config file from "/root/.config/rclone/rclone.conf"
2019/06/17 02:53:06 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359877: Modify window is 1s
2019/06/17 02:53:07 INFO  : snps.bed: Copied (new)
2019/06/17 02:53:07 INFO  : snps.bam.bai: Copied (new)
2019/06/17 02:53:09 INFO  : snps.aligned.fa: Copied (new)
2019/06/17 02:53:09 INFO  : snps.consensus.subs.fa: Copied (new)
2019/06/17 02:53:10 INFO  : snps.consensus.fa: Copied (new)
2019/06/17 02:53:10 INFO  : snps.csv: Copied (new)
2019/06/17 02:53:10 INFO  : snps.depth.gz.tbi: Copied (new)
2019/06/17 02:53:11 INFO  : snps.filt.subs.vcf: Copied (new)
2019/06/17 02:53:11 INFO  : snps.filt.subs.vcf.gz: Copied (new)
2019/06/17 02:53:12 INFO  : snps.filt.subs.vcf.gz.tbi: Copied (new)
2019/06/17 02:53:12 INFO  : snps.filt.vcf: Copied (new)
2019/06/17 02:53:13 INFO  : snps.depth.gz: Copied (new)
2019/06/17 02:53:13 INFO  : snps.html: Copied (new)
2019/06/17 02:53:13 INFO  : snps.gff: Copied (new)
2019/06/17 02:53:14 INFO  : snps.log: Copied (new)
2019/06/17 02:53:14 INFO  : snps.raw.vcf: Copied (new)
2019/06/17 02:53:14 INFO  : snps.txt: Copied (new)
2019/06/17 02:53:14 INFO  : snps.tab: Copied (new)
2019/06/17 02:53:15 INFO  : snps.vcf.gz: Copied (new)
2019/06/17 02:53:15 INFO  : snps.vcf.gz.tbi: Copied (new)
2019/06/17 02:53:15 INFO  : snps.vcf: Copied (new)
2019/06/17 02:53:15 INFO  : reference/ref.fa.amb: Copied (new)
2019/06/17 02:53:16 INFO  : reference/ref.fa.ann: Copied (new)
2019/06/17 02:53:16 INFO  : reference/ref.fa.fai: Copied (new)
2019/06/17 02:53:17 INFO  : reference/ref.fa.bwt: Copied (new)
2019/06/17 02:53:17 INFO  : reference/ref.fa: Copied (new)
2019/06/17 02:53:18 INFO  : reference/ref.fa.pac: Copied (new)
2019/06/17 02:53:18 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359877: Waiting for checks to finish
2019/06/17 02:53:18 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359877: Waiting for transfers to finish
2019/06/17 02:53:19 INFO  : reference/ref.txt: Copied (new)
2019/06/17 02:53:19 INFO  : reference/ref.gff: Copied (new)
2019/06/17 02:53:19 INFO  : reference/ref.fa.sa: Copied (new)
2019/06/17 02:53:19 INFO  : reference/snpeff.config: Copied (new)
2019/06/17 02:53:21 INFO  : reference/ref/genes.gff.gz: Copied (new)
2019/06/17 02:53:21 INFO  : reference/ref/snpEffectPredictor.bin: Copied (new)
2019/06/17 02:53:22 INFO  : snps.bam: Copied (new)
2019/06/17 02:53:23 INFO  : reference/genomes/ref.fa: Copied (new)
2019/06/17 02:53:23 INFO  : 
Transferred:   386.186 MBytes (21.099 MBytes/s)
Errors:                 0
Checks:                 0
Transferred:           35
Elapsed time:       18.3s

2019/06/17 02:53:23 DEBUG : 21 go routines active
2019/06/17 02:53:23 DEBUG : rclone: Version "v1.41" finishing with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359877" "./SAMEA3359877" "-vv"]
2019/06/17 02:53:23 DEBUG : rclone: Version "v1.41" starting with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359878" "./SAMEA3359878" "-vv"]
2019/06/17 02:53:23 DEBUG : Using config file from "/root/.config/rclone/rclone.conf"
2019/06/17 02:53:24 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359878: Modify window is 1s
2019/06/17 02:53:25 INFO  : snps.bed: Copied (new)
2019/06/17 02:53:25 INFO  : snps.bam.bai: Copied (new)
2019/06/17 02:53:27 INFO  : snps.aligned.fa: Copied (new)
2019/06/17 02:53:28 INFO  : snps.consensus.fa: Copied (new)
2019/06/17 02:53:28 INFO  : snps.consensus.subs.fa: Copied (new)
2019/06/17 02:53:28 INFO  : snps.csv: Copied (new)
2019/06/17 02:53:29 INFO  : snps.depth.gz.tbi: Copied (new)
2019/06/17 02:53:29 INFO  : snps.filt.subs.vcf: Copied (new)
2019/06/17 02:53:29 INFO  : snps.filt.subs.vcf.gz: Copied (new)
2019/06/17 02:53:30 INFO  : snps.filt.subs.vcf.gz.tbi: Copied (new)
2019/06/17 02:53:30 INFO  : snps.filt.vcf: Copied (new)
2019/06/17 02:53:31 INFO  : snps.gff: Copied (new)
2019/06/17 02:53:31 INFO  : snps.depth.gz: Copied (new)
2019/06/17 02:53:31 INFO  : snps.html: Copied (new)
2019/06/17 02:53:31 INFO  : snps.log: Copied (new)
2019/06/17 02:53:32 INFO  : snps.raw.vcf: Copied (new)
2019/06/17 02:53:32 INFO  : snps.txt: Copied (new)
2019/06/17 02:53:32 INFO  : snps.tab: Copied (new)
2019/06/17 02:53:32 INFO  : snps.vcf.gz: Copied (new)
2019/06/17 02:53:32 INFO  : snps.vcf.gz.tbi: Copied (new)
2019/06/17 02:53:32 INFO  : snps.vcf: Copied (new)
2019/06/17 02:53:33 INFO  : reference/ref.fa.ann: Copied (new)
2019/06/17 02:53:33 INFO  : reference/ref.fa.amb: Copied (new)
2019/06/17 02:53:35 INFO  : reference/ref.fa.bwt: Copied (new)
2019/06/17 02:53:35 INFO  : reference/ref.fa.fai: Copied (new)
2019/06/17 02:53:36 INFO  : reference/ref.fa.pac: Copied (new)
2019/06/17 02:53:36 INFO  : reference/ref.fa: Copied (new)
2019/06/17 02:53:36 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359878: Waiting for checks to finish
2019/06/17 02:53:36 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359878: Waiting for transfers to finish
2019/06/17 02:53:36 INFO  : reference/ref.fa.sa: Copied (new)
2019/06/17 02:53:36 INFO  : reference/ref.txt: Copied (new)
2019/06/17 02:53:37 INFO  : reference/snpeff.config: Copied (new)
2019/06/17 02:53:37 INFO  : reference/ref.gff: Copied (new)
2019/06/17 02:53:38 INFO  : reference/ref/snpEffectPredictor.bin: Copied (new)
2019/06/17 02:53:39 INFO  : reference/ref/genes.gff.gz: Copied (new)
2019/06/17 02:53:39 INFO  : reference/genomes/ref.fa: Copied (new)
2019/06/17 02:53:42 INFO  : snps.bam: Copied (new)
2019/06/17 02:53:42 INFO  : 
Transferred:   121.341 MBytes (6.158 MBytes/s)
Errors:                 0
Checks:                 0
Transferred:           35
Elapsed time:       19.7s

2019/06/17 02:53:42 DEBUG : 20 go routines active
2019/06/17 02:53:42 DEBUG : rclone: Version "v1.41" finishing with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359878" "./SAMEA3359878" "-vv"]
2019/06/17 02:53:42 DEBUG : rclone: Version "v1.41" starting with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359879" "./SAMEA3359879" "-vv"]
2019/06/17 02:53:42 DEBUG : Using config file from "/root/.config/rclone/rclone.conf"
2019/06/17 02:53:44 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359879: Modify window is 1s
2019/06/17 02:53:45 INFO  : snps.bam.bai: Copied (new)
2019/06/17 02:53:45 INFO  : snps.bed: Copied (new)
2019/06/17 02:53:47 INFO  : snps.aligned.fa: Copied (new)
2019/06/17 02:53:47 INFO  : snps.consensus.fa: Copied (new)
2019/06/17 02:53:47 INFO  : snps.consensus.subs.fa: Copied (new)
2019/06/17 02:53:47 INFO  : snps.csv: Copied (new)
2019/06/17 02:53:48 INFO  : snps.filt.subs.vcf: Copied (new)
2019/06/17 02:53:48 INFO  : snps.depth.gz.tbi: Copied (new)
2019/06/17 02:53:49 INFO  : snps.filt.subs.vcf.gz: Copied (new)
2019/06/17 02:53:49 INFO  : snps.filt.subs.vcf.gz.tbi: Copied (new)
2019/06/17 02:53:49 INFO  : snps.depth.gz: Copied (new)
2019/06/17 02:53:50 INFO  : snps.filt.vcf: Copied (new)
2019/06/17 02:53:50 INFO  : snps.gff: Copied (new)
2019/06/17 02:53:50 INFO  : snps.html: Copied (new)
2019/06/17 02:53:50 INFO  : snps.log: Copied (new)
2019/06/17 02:53:51 INFO  : snps.raw.vcf: Copied (new)
2019/06/17 02:53:51 INFO  : snps.txt: Copied (new)
2019/06/17 02:53:51 INFO  : snps.tab: Copied (new)
2019/06/17 02:53:52 INFO  : snps.bam: Copied (new)
2019/06/17 02:53:52 INFO  : snps.vcf: Copied (new)
2019/06/17 02:53:52 INFO  : snps.vcf.gz.tbi: Copied (new)
2019/06/17 02:53:52 INFO  : snps.vcf.gz: Copied (new)
2019/06/17 02:53:52 INFO  : reference/ref.fa.amb: Copied (new)
2019/06/17 02:53:52 INFO  : reference/ref.fa.ann: Copied (new)
2019/06/17 02:53:53 INFO  : reference/ref.fa.fai: Copied (new)
2019/06/17 02:53:54 INFO  : reference/ref.fa.bwt: Copied (new)
2019/06/17 02:53:54 INFO  : reference/ref.fa.sa: Copied (new)
2019/06/17 02:53:54 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359879: Waiting for checks to finish
2019/06/17 02:53:54 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359879: Waiting for transfers to finish
2019/06/17 02:53:54 INFO  : reference/ref.fa.pac: Copied (new)
2019/06/17 02:53:55 INFO  : reference/ref.txt: Copied (new)
2019/06/17 02:53:55 INFO  : reference/ref.fa: Copied (new)
2019/06/17 02:53:55 INFO  : reference/snpeff.config: Copied (new)
2019/06/17 02:53:55 INFO  : reference/ref.gff: Copied (new)
2019/06/17 02:53:55 INFO  : reference/ref/genes.gff.gz: Copied (new)
2019/06/17 02:53:56 INFO  : reference/ref/snpEffectPredictor.bin: Copied (new)
2019/06/17 02:53:58 INFO  : reference/genomes/ref.fa: Copied (new)
2019/06/17 02:53:58 INFO  : 
Transferred:   197.012 MBytes (12.894 MBytes/s)
Errors:                 0
Checks:                 0
Transferred:           35
Elapsed time:       15.2s

2019/06/17 02:53:58 DEBUG : 22 go routines active
2019/06/17 02:53:58 DEBUG : rclone: Version "v1.41" finishing with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359879" "./SAMEA3359879" "-vv"]
2019/06/17 02:53:58 DEBUG : rclone: Version "v1.41" starting with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359880" "./SAMEA3359880" "-vv"]
2019/06/17 02:53:58 DEBUG : Using config file from "/root/.config/rclone/rclone.conf"
2019/06/17 02:53:59 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359880: Modify window is 1s
2019/06/17 02:54:00 INFO  : snps.bed: Copied (new)
2019/06/17 02:54:00 INFO  : snps.bam.bai: Copied (new)
2019/06/17 02:54:02 INFO  : snps.aligned.fa: Copied (new)
2019/06/17 02:54:03 INFO  : snps.consensus.fa: Copied (new)
2019/06/17 02:54:03 INFO  : snps.csv: Copied (new)
2019/06/17 02:54:03 INFO  : snps.consensus.subs.fa: Copied (new)
2019/06/17 02:54:03 INFO  : snps.depth.gz.tbi: Copied (new)
2019/06/17 02:54:04 INFO  : snps.filt.subs.vcf: Copied (new)
2019/06/17 02:54:04 INFO  : snps.filt.subs.vcf.gz: Copied (new)
2019/06/17 02:54:04 INFO  : snps.filt.subs.vcf.gz.tbi: Copied (new)
2019/06/17 02:54:05 INFO  : snps.filt.vcf: Copied (new)
2019/06/17 02:54:06 INFO  : snps.gff: Copied (new)
2019/06/17 02:54:06 INFO  : snps.depth.gz: Copied (new)
2019/06/17 02:54:06 INFO  : snps.html: Copied (new)
2019/06/17 02:54:06 INFO  : snps.log: Copied (new)
2019/06/17 02:54:06 INFO  : snps.raw.vcf: Copied (new)
2019/06/17 02:54:07 INFO  : snps.tab: Copied (new)
2019/06/17 02:54:07 INFO  : snps.txt: Copied (new)
2019/06/17 02:54:07 INFO  : snps.vcf.gz: Copied (new)
2019/06/17 02:54:07 INFO  : snps.vcf.gz.tbi: Copied (new)
2019/06/17 02:54:07 INFO  : snps.vcf: Copied (new)
2019/06/17 02:54:08 INFO  : reference/ref.fa.amb: Copied (new)
2019/06/17 02:54:08 INFO  : reference/ref.fa.ann: Copied (new)
2019/06/17 02:54:09 INFO  : reference/ref.fa.fai: Copied (new)
2019/06/17 02:54:09 INFO  : reference/ref.fa: Copied (new)
2019/06/17 02:54:10 INFO  : reference/ref.fa.bwt: Copied (new)
2019/06/17 02:54:10 INFO  : reference/ref.fa.pac: Copied (new)
2019/06/17 02:54:10 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359880: Waiting for checks to finish
2019/06/17 02:54:10 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359880: Waiting for transfers to finish
2019/06/17 02:54:11 INFO  : reference/ref.txt: Copied (new)
2019/06/17 02:54:11 INFO  : reference/ref.fa.sa: Copied (new)
2019/06/17 02:54:12 INFO  : reference/ref/genes.gff.gz: Copied (new)
2019/06/17 02:54:12 INFO  : reference/snpeff.config: Copied (new)
2019/06/17 02:54:12 INFO  : reference/ref.gff: Copied (new)
2019/06/17 02:54:13 INFO  : reference/ref/snpEffectPredictor.bin: Copied (new)
2019/06/17 02:54:14 INFO  : reference/genomes/ref.fa: Copied (new)
2019/06/17 02:54:17 INFO  : snps.bam: Copied (new)
2019/06/17 02:54:17 INFO  : 
Transferred:   393.900 MBytes (19.799 MBytes/s)
Errors:                 0
Checks:                 0
Transferred:           35
Elapsed time:       19.8s

2019/06/17 02:54:17 DEBUG : 21 go routines active
2019/06/17 02:54:17 DEBUG : rclone: Version "v1.41" finishing with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359880" "./SAMEA3359880" "-vv"]
2019/06/17 02:54:18 DEBUG : rclone: Version "v1.41" starting with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359881" "./SAMEA3359881" "-vv"]
2019/06/17 02:54:18 DEBUG : Using config file from "/root/.config/rclone/rclone.conf"
2019/06/17 02:54:19 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359881: Modify window is 1s
2019/06/17 02:54:20 INFO  : snps.bam.bai: Copied (new)
2019/06/17 02:54:21 INFO  : snps.bed: Copied (new)
2019/06/17 02:54:22 INFO  : snps.aligned.fa: Copied (new)
2019/06/17 02:54:23 INFO  : snps.consensus.fa: Copied (new)
2019/06/17 02:54:23 INFO  : snps.csv: Copied (new)
2019/06/17 02:54:23 INFO  : snps.consensus.subs.fa: Copied (new)
2019/06/17 02:54:24 INFO  : snps.depth.gz.tbi: Copied (new)
2019/06/17 02:54:24 INFO  : snps.filt.subs.vcf: Copied (new)
2019/06/17 02:54:24 INFO  : snps.filt.subs.vcf.gz: Copied (new)
2019/06/17 02:54:25 INFO  : snps.filt.subs.vcf.gz.tbi: Copied (new)
2019/06/17 02:54:25 INFO  : snps.bam: Copied (new)
2019/06/17 02:54:25 INFO  : snps.filt.vcf: Copied (new)
2019/06/17 02:54:25 INFO  : snps.depth.gz: Copied (new)
2019/06/17 02:54:26 INFO  : snps.gff: Copied (new)
2019/06/17 02:54:26 INFO  : snps.log: Copied (new)
2019/06/17 02:54:26 INFO  : snps.html: Copied (new)
2019/06/17 02:54:26 INFO  : snps.raw.vcf: Copied (new)
2019/06/17 02:54:26 INFO  : snps.txt: Copied (new)
2019/06/17 02:54:27 INFO  : snps.tab: Copied (new)
2019/06/17 02:54:27 INFO  : snps.vcf.gz.tbi: Copied (new)
2019/06/17 02:54:27 INFO  : snps.vcf: Copied (new)
2019/06/17 02:54:28 INFO  : reference/ref.fa.amb: Copied (new)
2019/06/17 02:54:28 INFO  : reference/ref.fa.ann: Copied (new)
2019/06/17 02:54:28 INFO  : snps.vcf.gz: Copied (new)
2019/06/17 02:54:28 INFO  : reference/ref.fa.fai: Copied (new)
2019/06/17 02:54:29 INFO  : reference/ref.fa.pac: Copied (new)
2019/06/17 02:54:30 INFO  : reference/ref.fa.sa: Copied (new)
2019/06/17 02:54:30 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359881: Waiting for checks to finish
2019/06/17 02:54:30 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359881: Waiting for transfers to finish
2019/06/17 02:54:30 INFO  : reference/ref.fa: Copied (new)
2019/06/17 02:54:30 INFO  : reference/ref.txt: Copied (new)
2019/06/17 02:54:30 INFO  : reference/snpeff.config: Copied (new)
2019/06/17 02:54:30 INFO  : reference/ref.gff: Copied (new)
2019/06/17 02:54:31 INFO  : reference/ref.fa.bwt: Copied (new)
2019/06/17 02:54:31 INFO  : reference/ref/genes.gff.gz: Copied (new)
2019/06/17 02:54:32 INFO  : reference/ref/snpEffectPredictor.bin: Copied (new)
2019/06/17 02:54:34 INFO  : reference/genomes/ref.fa: Copied (new)
2019/06/17 02:54:34 INFO  : 
Transferred:   163.850 MBytes (9.968 MBytes/s)
Errors:                 0
Checks:                 0
Transferred:           35
Elapsed time:       16.4s

2019/06/17 02:54:34 DEBUG : 22 go routines active
2019/06/17 02:54:34 DEBUG : rclone: Version "v1.41" finishing with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359881" "./SAMEA3359881" "-vv"]
2019/06/17 02:54:34 DEBUG : rclone: Version "v1.41" starting with parameters ["rclone" "copy" "onedrive-em:africanum_analysis/snippy/SAMEA3359882" "./SAMEA3359882" "-vv"]
2019/06/17 02:54:34 DEBUG : Using config file from "/root/.config/rclone/rclone.conf"
2019/06/17 02:54:35 INFO  : Local file system at /biodragon/vagrantBox/africanum_analysis/lab/SAMEA3359882: Modify window is 1s
2019/06/17 02:54:36 INFO  : snps.bed: Copied (new)
2019/06/17 02:54:36 INFO  : snps.bam.bai: Copied (new)
2019/06/17 02:54:39 INFO  : snps.consensus.fa: Copied (new)
2019/06/17 02:54:40 INFO  : snps.csv: Copied (new)
2019/06/17 02:54:40 INFO  : snps.aligned.fa: Copied (new)
2019/06/17 02:54:40 INFO  : snps.consensus.subs.fa: Copied (new)
